1,26,61.10
1,27,53.80
1,28,51.20
1,29,70.20
1,30,61.80
1,31,63.60
1,32,58.80
1,33,67.40
1,34,62.80
1,35,55.90
1,36,70.40
1,37,57.80
1,38,63.50
1,39,72.60
1,40,57.50
1,41,63.30
1,42,62.20
1,43,65.90
1,44,68.50
1,45,59.00
1,46,62.00
1,47,62.40
1,48,65.10
1,49,57.50
1,50,78.90
1,51,84.00
1,52,85.80
1,53,83.30
1,54,83.00
1,55,102.90
1,56,98.60
1,57,82.80
1,58,88.90
1,59,91.00
1,60,91.60
1,61,79.50
1,62,80.60
1,63,79.40
1,64,78.60
1,65,73.10
1,66,64.00
1,67,63.80
1,68,65.80
1,69,73.50
1,70,85.40
1,71,69.90
1,72,81.20
1,73,68.60
1,74,63.50
1,75,59.80
1,76,66.20
1,77,60.90
1,78,74.40
1,79,75.50
1,80,94.50
1,81,426.50
1,82,439.20
1,83,439.30
1,84,457.20
1,85,472.40
1,86,476.00
1,87,491.60
1,88,506.60
1,89,513.40
2,89,513.80
2,0,559.90
2,1,298.10
2,2,80.40
2,3,95.20
2,4,76.70
2,5,70.80
2,6,44.50
2,7,57.30
2,8,68.80
2,9,47.10
2,10,47.90
2,11,53.70
2,12,70.80
2,13,54.00
2,14,64.70
2,15,67.10
2,16,65.60
2,17,56.10
2,18,41.00
2,19,45.70
2,20,59.50
2,21,57.50
2,22,58.90
2,23,60.00
2,24,62.80
2,25,65.30
2,26,79.40
2,27,66.10
2,28,75.10
2,29,57.50
2,30,54.50
2,31,51.50
2,32,64.90
2,33,68.30
2,34,66.90
2,35,65.60
2,36,58.90
2,37,70.00
2,38,57.70
2,39,67.70
2,40,64.50
2,41,62.60
2,42,70.30
2,43,66.70
2,44,68.20
2,45,62.80
2,46,70.20
2,47,59.50
2,48,68.20
2,49,48.90
2,50,78.00
2,51,82.00
2,52,86.10
2,53,83.30
2,54,81.20
2,55,84.00
2,56,96.10
2,57,97.10
2,58,103.10
2,59,91.20
2,60,85.20
2,61,83.40
2,62,74.80
2,63,75.00
2,64,75.60
2,65,71.70
2,66,71.20
2,67,75.90
2,68,62.90
2,69,51.10
2,70,78.30
2,71,74.00
2,72,74.20
2,73,77.40
2,74,58.30
2,75,63.50
2,76,58.00
2,77,70.00
2,78,79.20
2,79,82.80
2,80,124.90
2,81,318.80
2,82,442.00
2,83,439.20
2,84,452.20
2,85,467.10
2,86,483.30
2,87,493.60
2,88,505.00
2,89,514.00
3,89,520.60
3,0,556.30
3,1,489.10
3,2,81.10
3,3,93.00
3,4,79.20
3,5,46.10
3,6,52.30
3,7,60.90
3,8,53.60
3,9,48.40
3,10,52.50
3,11,48.00
3,12,46.90
3,13,62.50
3,14,67.20
3,15,64.20
3,16,61.90
3,17,54.40
3,18,48.20
3,19,63.90
3,20,67.30
3,21,73.40
3,22,60.40
3,23,51.60
3,24,62.00
3,25,67.50
3,26,67.90
3,27,65.70
3,28,56.40
3,29,68.90
3,30,53.90
3,31,53.20
3,32,61.70
3,33,57.30
3,34,69.30
3,35,67.00
3,36,71.70
3,37,56.30
3,38,62.30
3,39,50.80
3,40,68.50
3,41,64.00
3,42,69.10
3,43,65.60
3,44,65.60
3,45,59.40
3,46,57.90
3,47,68.50
3,48,68.10
3,49,64.40
3,50,53.80
3,51,72.70
3,52,78.60
3,53,84.00
3,54,88.00
3,55,85.20
3,56,97.60
3,57,90.70
3,58,107.50
3,59,98.90
3,60,92.50
3,61,79.00
3,62,73.60
3,63,81.30
3,64,79.10
3,65,77.50
3,66,63.80
3,67,66.90
3,68,56.20
3,69,44.60
3,70,48.40
3,71,52.10
3,72,35.80
3,73,67.80
3,74,36.90
3,75,57.70
3,76,34.60
3,77,27.40
3,78,47.00
3,79,68.80
3,80,127.60
3,81,472.30
3,82,471.50
3,83,443.30
3,84,449.40
3,85,467.60
3,86,475.60
3,87,480.50
3,88,510.70
3,89,520.20
4,89,521.40
4,0,567.80
4,1,259.30
4,2,70.00
4,3,95.10
4,4,76.30
4,5,75.10
4,6,67.10
4,7,51.10
4,8,55.80
4,9,47.10
4,10,42.20
4,11,56.30
4,12,54.80
4,13,50.10
4,14,54.70
4,15,63.60
4,16,64.10
4,17,51.80
4,18,52.30
4,19,57.50
4,20,74.00
4,21,62.80
4,22,74.30
4,23,72.00
4,24,83.20
4,25,70.90
4,26,54.10
4,27,63.10
4,28,71.00
4,29,65.50
4,30,66.10
4,31,55.90
4,32,61.70
4,33,61.40
4,34,75.80
4,35,73.40
4,36,59.90
4,37,71.20
4,38,60.80
4,39,58.80
4,40,74.10
4,41,55.30
4,42,57.80
4,43,67.60
4,44,66.20
4,45,68.70
4,46,64.90
4,47,59.80
4,48,63.50
4,49,63.50
4,50,69.90
4,51,69.70
4,52,58.50
4,53,63.30
4,54,89.00
4,55,90.50
4,56,99.50
4,57,98.50
4,58,111.80
4,59,116.50
4,60,99.40
4,61,83.20
4,62,111.50
4,63,81.80
4,64,78.30
4,65,68.30
4,66,96.00
4,67,72.10
4,68,71.90
4,69,44.00
4,70,42.40
4,71,81.30
4,72,89.50
4,73,81.30
4,74,67.50
4,75,76.60
4,76,81.20
4,77,72.00
4,78,88.90
4,79,88.80
4,80,142.90
4,81,376.10
4,82,449.80
4,83,446.50
4,84,509.00
4,85,463.80
4,86,499.20
4,87,486.10
4,88,506.40
4,89,523.10
5,89,518.00
5,0,622.00
5,1,429.30
5,2,88.20
5,3,73.40
5,4,71.90
5,5,48.30
5,6,103.50
5,7,69.20
5,8,63.10
5,9,49.20
5,10,55.30
5,11,44.60
5,12,61.20
5,13,55.80
5,14,62.20
5,15,61.40
5,16,58.90
5,17,40.40
5,18,88.30
5,19,59.00
5,20,59.40
5,21,65.60
5,22,83.30
5,23,61.90
5,24,53.80
5,25,67.60
5,26,66.40
5,27,60.70
5,28,64.50
5,29,68.30
5,30,62.80
5,31,58.90
5,32,61.40
5,33,54.00
5,34,55.90
5,35,66.30
5,36,105.60
5,37,62.00
5,38,59.80
5,39,54.80
5,40,61.80
5,41,60.00
5,42,67.00
5,43,65.80
5,44,76.10
5,45,63.60
5,46,57.80
5,47,61.30
5,48,65.40
5,49,60.00
5,50,59.80
5,51,62.10
5,52,78.30
5,53,78.80
5,54,84.50
5,55,90.80
5,56,95.40
5,57,99.00
5,58,111.60
5,59,114.50
5,60,87.10
5,61,81.80
5,62,81.40
5,63,82.80
5,64,78.30
5,65,73.30
5,66,96.20
5,67,67.80
5,68,69.00
5,69,44.00
5,70,62.40
5,71,97.70
5,72,72.20
5,73,62.70
5,74,71.20
5,75,83.90
5,76,65.20
5,77,64.90
5,78,62.10
5,79,71.80
5,80,117.50
5,81,432.20
5,82,549.00
5,83,452.70
5,84,446.30
5,85,475.00
5,86,567.10
5,87,489.90
5,88,509.80
5,89,520.50
6,89,520.30
6,0,558.50
6,1,157.90
6,2,82.20
6,3,97.80
6,4,79.30
6,5,74.80
6,6,92.30
6,7,62.00
6,8,79.30
6,9,59.60
6,10,42.20
6,11,54.00
6,12,55.50
6,13,58.00
6,14,67.30
6,15,55.90
6,16,46.20
6,17,36.50
6,18,49.10
6,19,55.50
6,20,56.60
6,21,66.10
6,22,56.20
6,23,60.80
6,24,78.80
6,25,61.50
6,26,48.10
6,27,59.40
6,28,67.60
6,29,57.80
6,30,66.20
6,31,77.40
6,32,50.00
6,33,73.20
6,34,65.30
6,35,55.80
6,36,73.60
6,37,58.30
6,38,66.60
6,39,71.50
6,40,65.00
6,41,58.80
6,42,53.80
6,43,66.40
6,44,59.70
6,45,71.30
6,46,62.90
6,47,59.30
6,48,57.80
6,49,59.80
6,50,62.40
6,51,69.70
6,52,59.00
6,53,63.70
6,54,91.90
6,55,96.10
6,56,90.50
6,57,91.10
6,58,120.80
6,59,109.60
6,60,99.30
6,61,86.90
6,62,79.80
6,63,74.30
6,64,71.70
6,65,78.50
6,66,81.90
6,67,69.70
6,68,62.10
6,69,53.50
6,70,93.00
6,71,89.90
6,72,57.30
6,73,77.60
6,74,92.60
6,75,63.60
6,76,98.20
6,77,73.30
6,78,73.50
6,79,62.80
6,80,177.00
6,81,365.50
6,82,485.70
6,83,449.90
6,84,451.60
6,85,470.10
6,86,486.00
6,87,486.90
6,88,502.50
6,89,517.70
7,89,521.00
7,0,555.70
7,1,385.30
7,2,91.50
7,3,67.00
7,4,74.00
7,5,55.60
7,6,61.80
7,7,67.40
7,8,59.50
7,9,60.40
7,10,48.10
7,11,42.40
7,12,42.50
7,13,55.10
7,14,61.60
7,15,62.10
7,16,50.20
7,17,58.90
7,18,57.90
7,19,60.90
7,20,58.50
7,21,57.90
7,22,59.10
7,23,59.60
7,24,52.50
7,25,40.00
7,26,64.10
7,27,51.40
7,28,60.30
7,29,60.40
7,30,63.60
7,31,54.70
7,32,75.10
7,33,45.60
7,34,52.80
7,35,59.20
7,36,65.00
7,37,61.80
7,38,54.50
7,39,63.80
7,40,62.00
7,41,63.40
7,42,59.50
7,43,57.10
7,44,56.10
7,45,69.70
7,46,59.80
7,47,70.80
7,48,62.00
7,49,49.70
7,50,59.80
7,51,46.80
7,52,68.70
7,53,67.00
7,54,53.30
7,55,76.90
7,56,96.80
7,57,98.50
7,58,116.30
7,59,96.90
7,60,95.20
7,61,86.70
7,62,77.40
7,63,83.20
7,64,76.80
7,65,71.80
7,66,64.40
7,67,75.30
7,68,74.80
7,69,58.50
7,70,81.20
7,71,85.80
7,72,67.20
7,73,79.10
7,74,72.80
7,75,81.30
7,76,67.60
7,77,71.40
7,78,65.80
7,79,76.00
7,80,88.40
7,81,226.00
7,82,467.70
7,83,463.80
7,84,446.70
7,85,475.10
7,86,482.60
7,87,489.90
7,88,513.90
7,89,518.00
8,89,522.80
8,0,561.30
8,1,103.60
8,2,80.60
8,3,82.50
8,4,60.30
8,5,56.10
8,6,50.30
8,7,46.50
8,8,59.90
8,9,58.20
8,10,42.00
8,11,52.80
8,12,52.10
8,13,42.20
8,14,39.90
8,15,46.80
8,16,56.00
8,17,55.70
8,18,60.90
8,19,55.50
8,20,49.40
8,21,49.70
8,22,63.80
8,23,51.60
8,24,62.90
8,25,60.70
8,26,46.20
8,27,57.50
8,28,56.30
8,29,46.20
8,30,64.20
8,31,57.60
8,32,53.80
8,33,47.10
8,34,55.60
8,35,47.50
8,36,49.30
8,37,58.60
8,38,58.00
8,39,55.30
8,40,60.90
8,41,51.30
8,42,55.80
8,43,58.20
8,44,55.70
8,45,53.70
8,46,55.00
8,47,58.80
8,48,57.90
8,49,59.60
8,50,60.50
8,51,54.00
8,52,47.30
8,53,58.00
8,54,41.00
8,55,34.70
8,56,89.50
8,57,132.40
8,58,137.90
8,59,109.40
8,60,103.50
8,61,91.10
8,62,82.60
8,63,87.80
8,64,69.70
8,65,74.80
8,66,69.80
8,67,69.60
8,68,60.30
8,69,58.80
8,70,96.80
8,71,99.10
8,72,73.30
8,73,65.40
8,74,62.40
8,75,81.20
8,76,90.70
8,77,72.30
8,78,74.60
8,79,67.50
8,80,120.10
8,81,210.40
8,82,418.10
8,83,446.60
8,84,453.10
8,85,477.90
8,86,479.20
8,87,488.90
8,88,497.20
8,89,523.20
9,89,519.30
9,0,560.90
9,1,318.40
9,2,92.60
9,3,65.90
9,4,68.20
9,5,54.90
9,6,51.30
9,7,51.70
9,8,59.60
9,9,55.10
9,10,50.10
9,11,54.30
9,12,51.40
9,13,56.10
9,14,54.30
9,15,42.40
9,16,60.90
9,17,65.50
9,18,50.00
9,19,58.20
9,20,54.80
9,21,43.40
9,22,51.50
9,23,60.30
9,24,50.40
9,25,55.80
9,26,65.20
9,27,51.40
9,28,50.30
9,29,55.40
9,30,51.80
9,31,56.20
9,32,57.20
9,33,63.50
9,34,45.50
9,35,57.50
9,36,52.80
9,37,46.30
9,38,59.60
9,39,70.10
9,40,50.10
9,41,59.70
9,42,51.40
9,43,51.30
9,44,59.50
9,45,59.50
9,46,53.30
9,47,56.50
9,48,59.80
9,49,58.10
9,50,57.70
9,51,62.00
9,52,47.30
9,53,52.50
9,54,51.70
9,55,36.00
9,56,46.30
9,57,123.10
9,58,176.40
9,59,104.30
9,60,85.90
9,61,87.60
9,62,87.20
9,63,87.00
9,64,78.00
9,65,73.60
9,66,57.40
9,67,68.10
9,68,66.60
9,69,50.60
9,70,51.10
9,71,106.10
9,72,65.70
9,73,72.80
9,74,71.40
9,75,77.40
9,76,74.80
9,77,74.20
9,78,77.50
9,79,71.80
9,80,79.40
9,81,126.60
9,82,447.80
9,83,467.70
9,84,453.30
9,85,472.00
9,86,483.50
9,87,489.50
9,88,512.80
9,89,506.90
10,89,525.60
10,0,577.10
10,1,295.90
10,2,77.60
10,3,101.80
10,4,64.80
10,5,47.90
10,6,52.30
10,7,54.00
10,8,55.50
10,9,57.40
10,10,46.00
10,11,63.30
10,12,52.50
10,13,48.00
10,14,54.30
10,15,46.10
10,16,31.50
10,17,69.50
10,18,74.90
10,19,69.90
10,20,59.20
10,21,55.30
10,22,44.40
10,23,42.40
10,24,59.30
10,25,58.10
10,26,57.80
10,27,59.70
10,28,59.70
10,29,50.40
10,30,58.90
10,31,56.00
10,32,55.70
10,33,63.30
10,34,61.70
10,35,58.50
10,36,54.70
10,37,57.20
10,38,51.70
10,39,59.70
10,40,55.90
10,41,60.50
10,42,56.60
10,43,58.00
10,44,49.20
10,45,54.40
10,46,59.30
10,47,66.00
10,48,50.00
10,49,40.50
10,50,55.60
10,51,54.60
10,52,61.50
10,53,52.00
10,54,52.20
10,55,31.30
10,56,44.40
10,57,79.20
10,58,160.70
10,59,123.60
10,60,90.00
10,61,88.10
10,62,86.90
10,63,92.00
10,64,85.10
10,65,75.30
10,66,70.20
10,67,65.90
10,68,58.90
10,69,43.50
10,70,46.80
10,71,104.00
10,72,71.00
10,73,66.20
10,74,66.90
10,75,71.60
10,76,76.00
10,77,81.60
10,78,84.20
10,79,71.00
10,80,81.50
10,81,228.60
10,82,457.40
10,83,453.70
10,84,453.00
10,85,456.90
10,86,481.90
10,87,494.60
10,88,506.90
10,89,514.90
11,89,592.40
11,0,571.20
11,1,502.50
11,2,91.20
11,3,75.40
11,4,64.50
11,5,61.60
11,6,29.50
11,7,60.50
11,8,48.10
11,9,49.90
11,10,48.90
11,11,48.10
11,12,61.80
11,13,61.60
11,14,42.80
11,15,42.40
11,16,51.70
11,17,52.40
11,18,65.90
11,19,61.80
11,20,55.70
11,21,43.80
11,22,59.50
11,23,61.50
11,24,44.40
11,25,70.10
11,26,61.30
11,27,52.20
11,28,58.80
11,29,55.60
11,30,51.00
11,31,50.20
11,32,57.60
11,33,54.60
11,34,65.90
11,35,56.20
11,36,49.60
11,37,46.10
11,38,59.80
11,39,61.20
11,40,53.70
11,41,68.20
11,42,56.50
11,43,65.90
11,44,59.50
11,45,61.10
11,46,51.70
11,47,72.30
11,48,59.70
11,49,70.10
11,50,58.60
11,51,57.60
11,52,51.10
11,53,54.00
11,54,70.50
11,55,75.20
11,56,69.60
11,57,97.40
11,58,116.80
11,59,104.40
11,60,93.50
11,61,86.30
11,62,82.40
11,63,80.80
11,64,82.20
11,65,77.60
11,66,74.10
11,67,67.70
11,68,68.80
11,69,43.30
11,70,50.50
11,71,103.60
11,72,81.30
11,73,79.70
11,74,65.00
11,75,65.90
11,76,62.40
11,77,72.80
11,78,76.50
11,79,79.80
11,80,85.00
11,81,114.70
11,82,472.20
11,83,490.80
11,84,455.30
11,85,464.30
11,86,481.60
11,87,536.00
11,88,513.50
11,89,512.90
12,89,612.50
12,0,577.00
12,1,221.00
12,2,80.80
12,3,96.80
12,4,56.50
12,5,53.10
12,6,55.80
12,7,54.20
12,8,56.10
12,9,56.60
12,10,44.30
12,11,52.20
12,12,48.90
12,13,46.50
12,14,47.40
12,15,44.10
12,16,46.00
12,17,47.70
12,18,67.50
12,19,69.70
12,20,61.70
12,21,50.80
12,22,44.00
12,23,46.50
12,24,49.40
12,25,52.00
12,26,46.60
12,27,63.50
12,28,50.20
12,29,55.80
12,30,57.80
12,31,60.20
12,32,47.40
12,33,63.30
12,34,60.20
12,35,65.40
12,36,68.10
12,37,57.40
12,38,48.00
12,39,58.00
12,40,60.20
12,41,59.40
12,42,57.90
12,43,67.60
12,44,54.60
12,45,46.30
12,46,58.90
12,47,59.50
12,48,56.00
12,49,84.20
12,50,59.40
12,51,67.60
12,52,50.70
12,53,63.30
12,54,68.90
12,55,83.70
12,56,95.10
12,57,92.70
12,58,105.50
12,59,108.30
12,60,90.20
12,61,81.60
12,62,86.30
12,63,91.10
12,64,81.30
12,65,78.70
12,66,74.90
12,67,95.30
12,68,66.90
12,69,64.70
12,70,43.60
12,71,89.20
12,72,77.00
12,73,67.70
12,74,78.60
12,75,94.00
12,76,75.60
12,77,71.30
12,78,72.50
12,79,76.90
12,80,89.20
12,81,173.50
12,82,368.00
12,83,457.10
12,84,459.30
12,85,463.40
12,86,479.10
12,87,584.20
12,88,503.40
12,89,517.40
13,89,608.60
13,0,565.60
13,1,459.90
13,2,86.40
13,3,79.10
13,4,63.20
13,5,60.00
13,6,24.80
13,7,70.70
13,8,45.70
13,9,54.10
13,10,54.50
13,11,51.40
13,12,50.00
13,13,59.70
13,14,42.70
13,15,31.80
13,16,55.90
13,17,62.00
13,18,53.70
13,19,57.40
13,20,55.70
13,21,55.10
13,22,50.10
13,23,51.70
13,24,47.80
13,25,54.10
13,26,59.10
13,27,61.00
13,28,59.30
13,29,55.60
13,30,50.90
13,31,53.70
13,32,55.00
13,33,54.50
13,34,57.80
13,35,54.30
13,36,57.70
13,37,55.70
13,38,56.30
13,39,59.70
13,40,56.10
13,41,52.00
13,42,57.20
13,43,67.80
13,44,67.40
13,45,59.80
13,46,51.00
13,47,50.00
13,48,64.00
13,49,65.00
13,50,69.50
13,51,61.30
13,52,63.10
13,53,61.70
13,54,78.40
13,55,89.40
13,56,92.80
13,57,132.20
13,58,115.60
13,59,105.90
13,60,86.00
13,61,86.60
13,62,83.30
13,63,82.20
13,64,83.80
13,65,84.00
13,66,72.30
13,67,66.10
13,68,65.20
13,69,38.30
13,70,67.00
13,71,115.30
13,72,65.70
13,73,62.70
13,74,79.80
13,75,91.60
13,76,75.40
13,77,77.00
13,78,68.80
13,79,75.50
13,80,88.80
13,81,127.90
13,82,455.10
13,83,467.50
13,84,465.70
13,85,479.10
13,86,486.40
13,87,521.70
13,88,506.40
13,89,510.90
14,89,582.20
14,0,570.10
14,1,183.20
14,2,82.90
14,3,90.20
14,4,69.20
14,5,58.50
14,6,62.70
14,7,62.60
14,8,62.50
14,9,50.30
14,10,43.30
14,11,55.90
14,12,58.90
14,13,48.70
14,14,55.50
14,15,35.90
14,16,44.70
14,17,50.80
14,18,62.60
14,19,51.40
14,20,62.00
14,21,59.60
14,22,46.70
14,23,42.20
14,24,62.30
14,25,55.10
14,26,43.00
14,27,65.10
14,28,52.30
14,29,55.00
14,30,59.60
14,31,61.40
14,32,43.50
14,33,56.20
14,34,61.20
14,35,61.80
14,36,57.10
14,37,59.70
14,38,56.50
14,39,50.00
14,40,54.90
14,41,59.60
14,42,50.00
14,43,63.40
14,44,55.50
14,45,53.70
14,46,56.00
14,47,60.70
14,48,58.80
14,49,69.80
14,50,79.80
14,51,85.50
14,52,79.40
14,53,83.20
14,54,78.80
14,55,86.50
14,56,92.40
14,57,96.90
14,58,100.90
14,59,94.20
14,60,85.40
14,61,81.40
14,62,80.20
14,63,83.50
14,64,77.10
14,65,90.90
14,66,79.80
14,67,79.40
14,68,72.10
14,69,52.90
14,70,30.70
14,71,116.00
14,72,95.30
14,73,78.90
14,74,79.10
14,75,62.50
14,76,75.60
14,77,58.00
14,78,81.80
14,79,79.60
14,80,89.10
14,81,193.90
14,82,417.10
14,83,460.60
14,84,461.10
14,85,460.20
14,86,475.10
14,87,496.70
14,88,510.00
14,89,514.40
15,89,520.00
15,0,565.10
15,1,380.50
15,2,95.20
15,3,84.00
15,4,63.10
15,5,55.30
15,6,69.70
15,7,73.50
15,8,54.80
15,9,50.10
15,10,48.00
15,11,52.80
15,12,42.10
15,13,52.10
15,14,58.40
15,15,40.30
15,16,50.60
15,17,70.70
15,18,49.30
15,19,55.90
15,20,60.80
15,21,62.80
15,22,62.60
15,23,62.20
15,24,51.80
15,25,46.10
15,26,55.40
15,27,57.30
15,28,58.10
15,29,55.50
15,30,54.60
15,31,42.10
15,32,54.50
15,33,53.30
15,34,46.80
15,35,57.30
15,36,66.60
15,37,51.00
15,38,56.00
15,39,59.50
15,40,46.60
15,41,61.10
15,42,61.30
15,43,60.10
15,44,57.10
15,45,57.60
15,46,57.30
15,47,58.00
15,48,70.70
15,49,83.30
15,50,73.30
15,51,83.00
15,52,89.10
15,53,92.00
15,54,91.30
15,55,91.50
15,56,81.80
15,57,86.40
15,58,94.70
15,59,90.30
15,60,89.20
15,61,89.80
15,62,87.00
15,63,84.80
15,64,92.50
15,65,93.20
15,66,93.00
15,67,83.40
15,68,85.20
15,69,30.40
15,70,38.10
15,71,116.60
15,72,73.60
15,73,71.20
15,74,74.90
15,75,74.90
15,76,70.50
15,77,67.80
15,78,76.70
15,79,71.60
15,80,83.60
15,81,99.10
15,82,402.40
15,83,472.10
15,84,460.80
15,85,469.20
15,86,478.90
15,87,496.20
15,88,503.30
15,89,507.20
16,89,523.50
16,0,568.30
16,1,101.40
16,2,89.40
16,3,98.90
16,4,68.60
16,5,57.90
16,6,67.50
16,7,54.70
16,8,65.30
16,9,55.40
16,10,46.20
16,11,44.50
16,12,55.50
16,13,49.60
16,14,55.50
16,15,35.30
16,16,43.00
16,17,49.80
16,18,62.80
16,19,56.20
16,20,46.30
16,21,65.90
16,22,54.50
16,23,45.30
16,24,55.70
16,25,52.80
16,26,47.50
16,27,44.20
16,28,60.20
16,29,55.90
16,30,58.00
16,31,65.30
16,32,51.90
16,33,56.50
16,34,54.50
16,35,55.60
16,36,61.90
16,37,56.20
16,38,48.20
16,39,46.30
16,40,59.30
16,41,57.50
16,42,46.10
16,43,58.70
16,44,58.70
16,45,62.70
16,46,54.90
16,47,55.90
16,48,60.90
16,49,72.70
16,50,73.90
16,51,78.90
16,52,74.20
16,53,96.90
16,54,86.60
16,55,85.10
16,56,92.60
16,57,95.60
16,58,89.20
16,59,90.50
16,60,99.70
16,61,89.90
16,62,99.20
16,63,89.80
16,64,82.20
16,65,86.20
16,66,87.70
16,67,86.20
16,68,71.90
16,69,70.30
16,70,59.00
16,71,126.70
16,72,75.50
16,73,59.50
16,74,69.90
16,75,78.90
16,76,74.60
16,77,73.60
16,78,69.50
16,79,71.30
16,80,81.10
16,81,151.50
16,82,415.40
16,83,468.30
16,84,460.40
16,85,465.90
16,86,475.40
16,87,498.70
16,88,506.00
16,89,503.70
17,89,517.40
17,0,562.10
17,1,321.50
17,2,92.70
17,3,65.10
17,4,66.80
17,5,57.50
17,6,58.30
17,7,58.80
17,8,59.50
17,9,38.20
17,10,62.70
17,11,48.30
17,12,48.30
17,13,51.80
17,14,49.60
17,15,36.30
17,16,67.40
17,17,63.80
17,18,55.80
17,19,54.30
17,20,52.70
17,21,43.30
17,22,56.30
17,23,55.10
17,24,58.00
17,25,57.70
17,26,57.70
17,27,55.20
17,28,50.20
17,29,55.70
17,30,70.90
17,31,51.50
17,32,62.00
17,33,56.20
17,34,53.50
17,35,63.40
17,36,61.10
17,37,50.40
17,38,63.90
17,39,51.60
17,40,64.00
17,41,46.20
17,42,55.70
17,43,52.00
17,44,50.00
17,45,60.30
17,46,65.90
17,47,49.80
17,48,51.20
17,49,51.00
17,50,56.20
17,51,60.00
17,52,59.60
17,53,55.10
17,54,91.20
17,55,167.40
17,56,220.00
17,57,261.40
17,58,264.00
17,59,253.00
17,60,255.70
17,61,280.30
17,62,281.20
17,63,212.30
17,64,189.20
17,65,173.80
17,66,101.10
17,67,93.30
17,68,93.90
17,69,65.90
17,70,63.70
17,71,116.60
17,72,87.60
17,73,72.30
17,74,71.30
17,75,71.90
17,76,78.20
17,77,78.20
17,78,75.70
17,79,70.60
17,80,73.80
17,81,90.30
17,82,425.30
17,83,481.30
17,84,472.10
17,85,464.20
17,86,482.70
17,87,495.10
17,88,500.50
17,89,516.40
18,89,517.20
18,0,562.10
18,1,339.70
18,2,202.30
18,3,176.80
18,4,63.10
18,5,55.30
18,6,65.90
18,7,57.40
18,8,66.40
18,9,51.90
18,10,53.50
18,11,53.70
18,12,57.80
18,13,35.50
18,14,30.50
18,15,63.80
18,16,56.20
18,17,46.30
18,18,76.20
18,19,54.50
18,20,50.50
18,21,59.90
18,22,44.00
18,23,44.40
18,24,65.90
18,25,59.30
18,26,58.30
18,27,57.40
18,28,54.90
18,29,43.90
18,30,48.60
18,31,57.80
18,32,53.70
18,33,58.00
18,34,48.20
18,35,51.80
18,36,46.60
18,37,58.80
18,38,57.70
18,39,50.90
18,40,65.50
18,41,55.20
18,42,55.70
18,43,57.90
18,44,57.30
18,45,47.20
18,46,70.30
18,47,59.00
18,48,64.00
18,49,54.30
18,50,60.60
18,51,51.50
18,52,54.00
18,53,69.90
18,54,87.20
18,55,231.10
18,56,315.90
18,57,336.00
18,58,325.00
18,59,309.70
18,60,322.80
18,61,335.70
18,62,329.50
18,63,290.80
18,64,273.30
18,65,211.00
18,66,168.30
18,67,120.30
18,68,90.90
18,69,80.50
18,70,76.30
18,71,119.80
18,72,83.00
18,73,64.00
18,74,58.00
18,75,69.50
18,76,74.50
18,77,81.20
18,78,78.00
18,79,79.80
18,80,72.80
18,81,103.40
18,82,220.40
18,83,452.50
18,84,460.90
18,85,463.90
18,86,478.40
18,87,497.00
18,88,512.30
18,89,509.80
19,89,520.20
19,0,544.60
19,1,249.00
19,2,160.60
19,3,68.40
19,4,61.50
19,5,56.50
19,6,60.60
19,7,51.80
19,8,69.40
19,9,54.60
19,10,52.70
19,11,48.30
